comunidad_autonoma,edad,genero,actividad_fisica,asistencia_cine,asistencia_directos,asistencia_cultural,asistencia_deporte,dias_alta_contaminacion,homicidios_100mhabit,criminalidad_1000habit,estudios,estado_civil,horasTrabajadas_mes,salario_anual,satisf_hospitales,satisf_dentistas,satisf_especialistas,satisf_medGeneral,frecuencia_felicidad
Andalucía,58,mujer,nivel_moderado,no,no,no,no,9.3867,0.5401,59.5382,primaria,casado/a,136.7139,33224.1707,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Andalucía,38,mujer,nivel_moderado,no_puede,no,no_puede,no,14.4068,0.5859,30.9234,educacion_superior,casado/a,212.4025,27977.0247,hospitales_satisfecho/a,dentistas_insatisfecho/a,especialistas_neutral,medGeneral_neutral,muy_a_menudo
Andalucía,25,hombre,nivel_alto,no,no,no,no,9.3216,0.9316,35.6298,primero_secundaria,divorciado/a,145.7096,23724.6145,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,algunas_veces
Andalucía,72,mujer,nivel_moderado,no,no,si,no,9.1288,0.6674,54.9596,primaria,casado/a,117.1955,24289.7837,hospitales_muy_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_neutral,medGeneral_insatisfecho/a,muy_a_menudo
Andalucía,19,mujer,nivel_bajo,no,no,no_puede,no,4.9069,0.8808,60.2553,segundo_secundaria_general,soltero/a,99.1093,26046.0397,hospitales_muy_insatisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,11,hombre,nivel_bajo,si,no,no,no,10.7053,1.2338,43.5808,educacion_superior,casado/a,138.1258,11873.3073,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_muy_satisfecho/a,algunas_veces
Andalucía,56,hombre,nivel_bajo,no,no,no,si,13.4181,1.0614,44.6315,educacion_superior,divorciado/a,152.3935,28120.6724,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Andalucía,35,mujer,nivel_alto,no,no,si,no,6.1775,0.6522,44.4042,primero_secundaria,soltero/a,170.9664,19842.7855,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Andalucía,25,mujer,nivel_bajo,no,no,si,no_puede,13.3752,0.7553,34.8027,segundo_secundaria_profesional,soltero/a,118.194,19309.2885,hospitales_muy_satisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,10,hombre,nivel_bajo,no,si,no,no_puede,11.4126,0.7466,29.8708,analfabetos,casado/a,197.6921,20669.8626,hospitales_satisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Andalucía,74,mujer,nivel_bajo,no,no,no,no,7.1597,0.9114,39.9552,primero_secundaria,casado/a,150.3723,19976.0223,hospitales_neutral,dentistas_muy_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,18,hombre,nivel_moderado,si,no_puede,no,no,5.2939,0.9803,56.7989,primero_secundaria,viudo/a,117.8331,18472.2326,hospitales_neutral,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,16,hombre,nivel_moderado,si,no,no,no,6.0982,0.7846,33.0769,educacion_superior,casado/a,162.3697,23848.2278,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Andalucía,51,mujer,nivel_moderado,si,si,no,no,6.9946,0.7262,34.376,primero_secundaria,casado/a,106.317,28701.3603,hospitales_neutral,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,43,mujer,nivel_moderado,si,no,no,no,11.4932,0.6908,60.682,educacion_superior,casado/a,147.2424,41567.2671,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,algunas_veces
Andalucía,16,mujer,nivel_alto,no_puede,no,no,no,7.7189,0.9109,55.6095,primaria,casado/a,79.0361,21800.1051,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Andalucía,29,mujer,nivel_moderado,no,no,si,si,13.1582,0.6456,49.8337,primero_secundaria,casado/a,198.6096,22751.1551,hospitales_insatisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_insatisfecho/a,muy_a_menudo
Andalucía,48,mujer,nivel_alto,no,si,no,no,10.7885,1.2087,45.5445,educacion_superior,divorciado/a,117.3233,34703.4608,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_insatisfecho/a,medGeneral_satisfecho/a,algunas_veces
Andalucía,43,mujer,nivel_bajo,no,no,si,no,7.0963,0.8854,35.8032,primero_secundaria,soltero/a,166.9996,20688.4368,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Andalucía,80,hombre,nivel_bajo,no,no,si,no_puede,10.2413,0.9787,52.2087,segundo_secundaria_profesional,casado/a,178.66,13757.7597,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,muy_a_menudo
Andalucía,42,mujer,nivel_bajo,no,no,no_puede,no,7.1295,0.9035,39.6632,educacion_superior,casado/a,138.4756,26509.449,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,52,mujer,nivel_alto,si,no,no_puede,no,8.8749,1.0071,64.6655,educacion_superior,casado/a,91.9991,21704.9837,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,algunas_veces
Andalucía,44,hombre,nivel_bajo,no,no,no,si,8.9039,0.8878,39.9127,primero_secundaria,soltero/a,110.4002,22395.4661,hospitales_neutral,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_muy_insatisfecho/a,muy_a_menudo
Andalucía,33,mujer,nivel_moderado,si,no,no,no,9.6125,0.8493,32.2313,segundo_secundaria_general,casado/a,195.452,20839.3858,hospitales_satisfecho/a,dentistas_insatisfecho/a,especialistas_neutral,medGeneral_muy_satisfecho/a,algunas_veces
Andalucía,24,hombre,nivel_alto,no,no,no,no,7.6831,0.7027,46.7836,primaria,soltero/a,181.8039,34601.0895,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_muy_insatisfecho/a,nunca
Andalucía,14,mujer,nivel_bajo,si,no,no,no,12.0368,0.4101,50.5196,segundo_secundaria_general,casado/a,159.6663,18631.2877,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Andalucía,66,hombre,nivel_moderado,no,si,no_puede,no,9.0795,0.9404,50.9921,primero_secundaria,casado/a,121.9624,35174.3103,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Andalucía,21,mujer,nivel_moderado,si,no,si,no,10.0804,0.4338,50.056,educacion_superior,soltero/a,158.6105,25752.5191,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Andalucía,77,hombre,nivel_bajo,no,no,si,si,8.3225,0.4532,49.6467,educacion_superior,soltero/a,215.073,18643.8373,hospitales_neutral,dentistas_neutral,especialistas_neutral,medGeneral_neutral,muy_a_menudo
Andalucía,10,mujer,nivel_moderado,si,no,no,no_puede,8.9365,0.7728,40.2928,primaria,soltero/a,127.0179,29250.4862,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Andalucía,80,mujer,nivel_alto,no,si,si,no,8.2535,1.0695,57.3492,educacion_superior,soltero/a,120.5489,25757.733,hospitales_insatisfecho/a,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Andalucía,72,mujer,nivel_moderado,no,no,no,si,9.2885,0.8795,45.6382,educacion_superior,soltero/a,125.8784,31125.2327,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,58,mujer,nivel_moderado,no_puede,no,no,no,8.4121,0.6721,45.2091,educacion_superior,soltero/a,87.7497,18194.4044,hospitales_muy_insatisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Andalucía,80,mujer,nivel_alto,si,si,si,no,4.3664,1.2519,75.0895,educacion_superior,casado/a,176.3382,32106.7415,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Andalucía,42,mujer,nivel_bajo,no,no,no_puede,no,6.8343,0.7549,38.0459,primero_secundaria,casado/a,211.0901,12527.1265,hospitales_muy_insatisfecho/a,dentistas_neutral,especialistas_muy_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Andalucía,41,mujer,nivel_alto,no,si,si,no,9.8804,0.6373,66.5632,primero_secundaria,casado/a,142.3543,22030.0408,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,48,hombre,nivel_bajo,no_puede,no,no,no,8.2771,0.3849,43.1115,segundo_secundaria_profesional,casado/a,165.312,26202.6531,hospitales_insatisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Andalucía,26,mujer,nivel_moderado,si,no,no,no,9.1991,0.7342,49.5833,segundo_secundaria_general,casado/a,169.7464,32392.8825,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,muy_a_menudo
Andalucía,31,hombre,nivel_moderado,no_puede,no,si,no,8.3297,0.9803,38.1526,educacion_superior,casado/a,133.6353,18146.8003,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_neutral,medGeneral_muy_satisfecho/a,muy_a_menudo
Andalucía,11,hombre,nivel_alto,si,no,si,no,9.2193,0.6477,43.4087,analfabetos,soltero/a,185.5327,16464.0319,hospitales_neutral,dentistas_satisfecho/a,especialistas_neutral,medGeneral_neutral,muy_a_menudo
Andalucía,99,hombre,nivel_moderado,si,no_puede,no,no,9.3633,1.0339,38.8554,primero_secundaria,soltero/a,126.8724,30389.9138,hospitales_insatisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_insatisfecho/a,muy_a_menudo
Andalucía,21,mujer,nivel_moderado,no,no_puede,si,no,6.292,0.6603,50.8957,segundo_secundaria_general,soltero/a,121.775,30867.0545,hospitales_satisfecho/a,dentistas_muy_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Andalucía,56,hombre,nivel_alto,no,no_puede,no,no,11.2481,0.8962,58.6562,segundo_secundaria_profesional,soltero/a,164.632,29951.7484,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Andalucía,62,hombre,nivel_moderado,si,si,si,si,7.7583,0.9352,24.517,educacion_superior,casado/a,186.2563,24739.9125,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,muy_a_menudo
Andalucía,16,hombre,nivel_bajo,no,no,no_puede,no_puede,9.7544,0.6471,31.5281,primero_secundaria,casado/a,78.3155,30370.8432,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Andalucía,32,mujer,nivel_moderado,si,si,no,no,6.6827,1.0947,54.1021,educacion_superior,separado/a,183.2645,36469.3058,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,14,hombre,nivel_moderado,no,no_puede,no,si,9.063,0.7063,48.9042,primero_secundaria,casado/a,147.4292,24882.5281,hospitales_insatisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,20,hombre,nivel_alto,no_puede,no,si,no,9.6885,0.9824,63.8077,primero_secundaria,casado/a,112.8473,32295.0666,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,54,mujer,nivel_moderado,no,si,no,si,8.3903,0.7521,59.0394,primero_secundaria,viudo/a,48.8243,18749.2331,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,51,mujer,nivel_moderado,no,no_puede,no_puede,no_puede,11.8027,0.6443,37.7397,primero_secundaria,soltero/a,123.7245,34229.3502,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Andalucía,40,mujer,nivel_alto,no_puede,si,si,no,11.0673,0.7002,50.232,estudios_primarios_incompletos,soltero/a,128.5327,15129.3946,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Andalucía,82,hombre,nivel_alto,no,no,no,no_puede,8.6773,0.5255,45.5986,primaria,casado/a,132.924,17878.7613,hospitales_muy_insatisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,13,mujer,nivel_alto,no,no,no,si,14.5981,0.5903,50.787,educacion_superior,soltero/a,174.2943,12195.7395,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_muy_satisfecho/a,algunas_veces
Andalucía,55,hombre,nivel_bajo,no_puede,no,si,si,12.1886,0.8635,59.2184,educacion_superior,casado/a,105.5226,25010.3364,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Andalucía,79,hombre,nivel_moderado,si,no,no,no_puede,11.6576,0.6655,24.6738,estudios_primarios_incompletos,casado/a,137.2109,28098.4393,hospitales_satisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_neutral,muy_a_menudo
Andalucía,85,mujer,nivel_bajo,no,no,no_puede,no,6.8214,1.258,38.0134,primero_secundaria,casado/a,161.1643,28230.1671,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,30,mujer,nivel_moderado,no_puede,no,no,no,9.4653,0.5782,29.7752,educacion_superior,casado/a,165.4844,21902.5067,hospitales_muy_satisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Andalucía,92,mujer,nivel_moderado,no,no,no,no,12.255,0.8662,36.4755,primero_secundaria,casado/a,155.2623,17865.9322,hospitales_satisfecho/a,dentistas_neutral,especialistas_insatisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,57,mujer,nivel_moderado,no,no,no,no,7.5922,0.5824,64.4357,primaria,soltero/a,138.1416,22430.6261,hospitales_insatisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,75,hombre,nivel_bajo,no,no,si,no,6.2673,0.7668,42.7807,segundo_secundaria_general,casado/a,178.5106,27886.4946,hospitales_satisfecho/a,dentistas_neutral,especialistas_neutral,medGeneral_satisfecho/a,algunas_veces
Andalucía,41,hombre,nivel_bajo,no,no_puede,no,no_puede,5.6904,1.2164,43.4672,primero_secundaria,divorciado/a,170.0062,18323.6461,hospitales_satisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Andalucía,29,mujer,nivel_bajo,si,no,no_puede,no,9.2697,0.5049,48.3919,educacion_superior,soltero/a,123.0474,23612.2133,hospitales_neutral,dentistas_muy_insatisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Andalucía,79,hombre,nivel_moderado,no,no,no,si,10.0767,0.9546,62.7981,primero_secundaria,soltero/a,275.0837,9555.5634,hospitales_muy_satisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Andalucía,22,hombre,nivel_moderado,no_puede,no,no,si,9.1806,0.5741,47.4537,primaria,soltero/a,184.7144,34518.0852,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,27,hombre,nivel_alto,si,no_puede,si,no,7.3663,0.7583,60.6022,primaria,soltero/a,154.9605,32458.8429,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Andalucía,33,mujer,nivel_moderado,si,no_puede,no,no,9.624,0.8889,42.7632,educacion_superior,casado/a,151.9347,25389.1268,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Andalucía,43,mujer,nivel_moderado,no_puede,no,no_puede,si,11.0346,0.7409,47.4232,educacion_superior,soltero/a,155.4041,15912.5501,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,17,mujer,nivel_moderado,no,si,no,no,7.1417,0.5353,29.5143,primero_secundaria,soltero/a,136.7361,20341.0191,hospitales_neutral,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Andalucía,87,hombre,nivel_bajo,no,no_puede,no_puede,no,10.0893,0.7946,42.913,educacion_superior,casado/a,147.9081,22512.7524,hospitales_insatisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,29,mujer,nivel_moderado,no,no,no,si,11.5719,0.4771,44.207,educacion_superior,viudo/a,179.0428,19716.9123,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_muy_insatisfecho/a,medGeneral_neutral,muy_a_menudo
Andalucía,51,mujer,nivel_bajo,si,si,no,no_puede,13.0369,0.8899,40.0744,segundo_secundaria_general,soltero/a,138.4661,16068.5206,hospitales_muy_insatisfecho/a,dentistas_insatisfecho/a,especialistas_muy_satisfecho/a,medGeneral_neutral,algunas_veces
Andalucía,13,mujer,nivel_moderado,no_puede,no,no_puede,si,11.4266,0.9176,43.2922,primero_secundaria,soltero/a,91.5413,15224.8968,hospitales_insatisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,42,hombre,nivel_moderado,si,no,si,si,13.9451,0.8482,50.2282,estudios_primarios_incompletos,soltero/a,137.3949,28640.808,hospitales_muy_insatisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,51,hombre,nivel_moderado,no_puede,no,no_puede,no,9.3645,0.8364,48.7925,primero_secundaria,soltero/a,121.4678,19855.341,hospitales_satisfecho/a,dentistas_neutral,especialistas_neutral,medGeneral_neutral,algunas_veces
Andalucía,91,mujer,nivel_alto,si,no,no,no,9.0741,1.1272,31.4334,educacion_superior,soltero/a,127.5768,24296.88,hospitales_insatisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,67,hombre,nivel_bajo,no,no,no,no,9.0846,1.207,32.1815,primero_secundaria,soltero/a,172.0245,26737.1266,hospitales_neutral,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_neutral,algunas_veces
Andalucía,15,hombre,nivel_alto,no,si,si,si,11.1795,0.9083,50.234,educacion_superior,divorciado/a,199.2665,37887.8518,hospitales_satisfecho/a,dentistas_neutral,especialistas_neutral,medGeneral_insatisfecho/a,muy_a_menudo
Andalucía,10,mujer,nivel_moderado,no,si,no,no,11.0314,0.834,40.4727,educacion_superior,soltero/a,162.9593,16547.1864,hospitales_neutral,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Andalucía,39,hombre,nivel_moderado,si,no,no_puede,no,7.7958,0.913,52.3856,primero_secundaria,casado/a,198.025,25838.8751,hospitales_neutral,dentistas_muy_insatisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,91,hombre,nivel_bajo,no,no,no,no,9.5156,0.7095,46.3932,estudios_primarios_incompletos,soltero/a,161.4693,18725.1979,hospitales_muy_insatisfecho/a,dentistas_satisfecho/a,especialistas_muy_satisfecho/a,medGeneral_neutral,muy_a_menudo
Andalucía,55,mujer,nivel_alto,no,no_puede,no,si,12.3648,0.3269,46.2991,estudios_primarios_incompletos,soltero/a,153.2961,26854.7373,hospitales_satisfecho/a,dentistas_neutral,especialistas_neutral,medGeneral_insatisfecho/a,muy_a_menudo
Andalucía,64,hombre,nivel_moderado,no,no,no,no,8.5623,0.6519,56.5545,analfabetos,soltero/a,116.5569,21383.639,hospitales_insatisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,15,hombre,nivel_alto,no,no,no,si,8.1706,0.356,60.1294,educacion_superior,casado/a,150.3878,18904.1542,hospitales_neutral,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_neutral,muy_a_menudo
Andalucía,19,mujer,nivel_moderado,no,si,no,si,13.3368,0.6326,36.8245,primero_secundaria,soltero/a,139.0753,22153.5741,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,algunas_veces
Andalucía,49,hombre,nivel_alto,si,si,no_puede,no,7.5065,0.862,51.2679,primaria,casado/a,133.7894,21554.2666,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,algunas_veces
Andalucía,18,mujer,nivel_moderado,no_puede,no_puede,no,no,9.3212,0.35,45.5704,primero_secundaria,casado/a,132.4209,17541.8363,hospitales_muy_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_satisfecho/a,muy_a_menudo
Andalucía,47,hombre,nivel_alto,no,no,no,no,8.8925,0.6591,51.5702,primero_secundaria,soltero/a,174.349,27354.2437,hospitales_satisfecho/a,dentistas_neutral,especialistas_satisfecho/a,medGeneral_muy_satisfecho/a,muy_a_menudo
Andalucía,35,mujer,nivel_bajo,no,no,no,si,9.372,1.0912,71.4501,primero_secundaria,soltero/a,142.4601,27722.6357,hospitales_neutral,dentistas_muy_satisfecho/a,especialistas_satisfecho/a,medGeneral_satisfecho/a,algunas_veces
Andalucía,60,mujer,nivel_bajo,no,si,si,si,7.6377,1.1107,32.9958,primaria,soltero/a,124.0228,26281.3177,hospitales_satisfecho/a,dentistas_satisfecho/a,especialistas_neutral,medGeneral_insatisfecho/a,muy_a_menudo
